trial_type	onset	duration	key_response.corr
correct go	0.06450000000000244	1	1
correct stop	1.8286999999999978	1	1
correct go	3.6208000000000027	1	1
correct go	5.587400000000002	1	1
correct go	7.371000000000002	1	1
correct go	9.79	1	1
correct stop	11.607	1	1
correct go	13.497900000000001	1	1
correct go	15.246200000000002	1	1
correct stop	17.125700000000002	1	1
correct go	19.4593	1	1
failed go	21.2087	1	0
correct go	23.7123	1	1
correct go	25.6661	1	1
correct go	28.2483	1	1
correct go	30.038600000000002	1	1
correct go	32.8305	1	1
correct go	34.6631	1	1
failed stop	36.5595	1	0
correct go	38.830600000000004	1	1
correct go	40.9584	1	1
failed go	42.8732	1	0
correct go	44.706100000000006	1	1
correct go	46.4576	1	1
correct go	48.3304	1	1
correct go	50.16890000000001	1	1
failed go	52.043000000000006	1	0
correct go	53.793499999999995	1	1
correct stop	55.625299999999996	1	1
correct go	57.664699999999996	1	1
failed go	59.4995	1	0
correct go	61.250600000000006	1	1
failed stop	63.1811	1	0
correct go	64.9982	1	1
correct go	67.2071	1	1
correct stop	69.4332	1	1
failed go	71.2903	1	0
failed stop	73.4604	1	0
correct go	75.4986	1	1
correct go	77.2488	1	1
correct go	79.0853	1	1
correct go	80.964	1	1
correct stop	82.8995	1	1
correct go	84.6237	1	1
correct go	86.3873	1	1
correct go	88.1242	1	1
failed stop	89.9917	1	0
correct go	91.7931	1	1
failed go	93.6312	1	0
correct go	95.4236	1	1
failed stop	97.2344	1	0
correct go	99.4993	1	1
correct go	102.0421	1	1
correct go	104.5197	1	1
correct go	106.3329	1	1
failed stop	108.3818	1	0
correct go	110.30090000000001	1	1
correct go	112.1671	1	1
correct go	113.9188	1	1
correct go	115.6712	1	1
failed go	117.589	1	0
correct go	119.45920000000001	1	1
correct go	121.50130000000001	1	1
correct go	124.29310000000001	1	1
failed go	126.04740000000001	1	0
correct go	128.0941	1	1
correct stop	130.4225	1	1
correct go	132.2117	1	1
correct go	134.5851	1	1
correct go	136.3364	1	1
correct stop	138.0924	1	1
correct go	139.8351	1	1
correct go	141.668	1	1
correct go	143.5061	1	1
correct go	145.2552	1	1
failed stop	147.1113	1	0
failed go	150.0018	1	0
correct go	151.9606	1	1
correct go	153.7549	1	1
correct stop	155.6923	1	1
correct go	157.41910000000001	1	1
correct go	159.2527	1	1
correct go	161.0455	1	1
correct go	162.8798	1	1
failed stop	164.9261	1	0
correct go	166.7115	1	1
correct go	168.6712	1	1
correct go	170.5881	1	1
failed stop	172.355	1	0
failed go	174.0862	1	0
correct go	176.464	1	1
correct go	178.2535	1	1
failed go	180.4649	1	0
correct go	183.382	1	1
correct go	186.2991	1	1
correct go	188.4237	1	1
failed go	190.2558	1	0
correct go	192.9208	1	1
correct go	194.754	1	1
correct stop	196.5452	1	1
correct go	198.4682	1	1
correct go	200.2588	1	1
correct go	202.508	1	1
correct go	204.4623	1	1
correct stop	206.233	1	1
correct go	208.0047	1	1
correct go	210.342	1	1
correct go	212.2567	1	1
correct stop	214.1497	1	1
correct go	216.0469	1	1
correct go	218.0909	1	1
failed stop	220.0677	1	0
correct go	221.8378	1	1
correct go	224.0504	1	1
failed go	225.843	1	0
correct stop	227.63199999999998	1	1
correct go	229.46740000000003	1	1
correct go	231.2141	1	1
correct go	233.1722	1	1
failed stop	235.1912	1	0
correct go	236.96450000000002	1	1
correct go	238.7565	1	1
correct go	240.5078	1	1
correct go	242.42550000000003	1	1
correct go	244.1754	1	1
correct go	245.97349999999997	1	1
correct go	247.75930000000002	1	1
correct go	249.59169999999997	1	1
correct go	251.50809999999998	1	1
correct go	253.26200000000003	1	1
correct go	255.05030000000002	1	1
correct go	256.8419	1	1
correct go	259.592	1	1
correct go	261.471	1	1
failed stop	263.2238	1	0
failed go	265.0489	1	0
correct go	266.9308	1	1
correct go	268.7206	1	1
correct go	270.55089999999996	1	1
correct stop	272.32320000000004	1	1
correct go	274.09090000000003	1	1
correct go	275.84220000000005	1	1
correct go	277.5942	1	1
correct go	279.42639999999994	1	1
failed go	281.2187	1	0
correct go	282.96860000000004	1	1
failed go	284.7191	1	0
failed go	286.55139999999994	1	0
correct go	288.4684	1	1
correct go	290.26110000000006	1	1
correct go	292.21630000000005	1	1
correct go	294.05539999999996	1	1
failed go	296.4701	1	0
correct go	298.7238	1	1
correct go	300.47090000000003	1	1
failed go	302.7781	1	0
correct stop	304.8007	1	1
correct go	306.59389999999996	1	1
correct go	308.39369999999997	1	1
correct go	310.1344	1	1
correct go	312.05129999999997	1	1
correct stop	314.09929999999997	1	1
correct go	315.9284	1	1
correct go	318.4714	1	1
correct go	320.34310000000005	1	1
failed go	322.65290000000005	1	0
correct go	324.51009999999997	1	1
correct go	326.63700000000006	1	1
correct go	328.80510000000004	1	1
failed go	330.76020000000005	1	0
correct go	332.76189999999997	1	1
correct stop	334.624	1	1
correct go	336.42729999999995	1	1
correct go	338.38829999999996	1	1
correct go	340.3441	1	1
failed go	342.1817	1	0
correct go	344.1793	1	1
correct go	345.9298	1	1
failed stop	347.72349999999994	1	0
correct go	349.5531	1	1
