trial_type	onset	duration	key_response.corr
correct go	0.06099999999999994	1	1
correct go	2.0274	1	1
correct go	3.761400000000002	1	1
correct go	5.510800000000003	1	1
correct go	7.478400000000001	1	1
correct stop	9.2958	1	1
failed go	11.078900000000004	1	0
correct go	14.1128	1	1
correct go	15.895800000000001	1	1
correct stop	18.1815	1	1
correct go	20.3637	1	1
correct go	22.147200000000005	1	1
correct go	23.9972	1	1
correct go	25.897100000000002	1	1
correct go	27.730400000000003	1	1
correct go	29.597500000000004	1	1
correct go	31.931799999999996	1	1
correct go	34.96430000000001	1	1
correct go	36.998900000000006	1	1
correct go	39.0149	1	1
correct go	41.199	1	1
correct go	42.9487	1	1
correct go	44.73230000000001	1	1
correct stop	46.74900000000001	1	1
correct go	48.649100000000004	1	1
failed go	50.5654	1	0
correct go	52.51610000000001	1	1
failed stop	54.382999999999996	1	0
failed go	56.16550000000001	1	0
correct go	57.9829	1	1
correct go	59.81660000000001	1	1
correct go	61.79990000000001	1	1
correct go	63.55030000000001	1	1
failed stop	65.45020000000001	1	0
correct go	67.5172	1	1
correct go	69.2505	1	1
failed go	71.3508	1	0
correct go	73.2509	1	1
correct go	75.1515	1	1
failed go	77.2677	1	0
correct go	79.1179	1	1
failed stop	80.86840000000001	1	0
correct go	82.768	1	1
failed go	84.6348	1	0
correct go	86.3676	1	1
correct stop	88.1183	1	1
failed go	89.885	1	0
correct go	91.63470000000001	1	1
correct stop	93.5189	1	1
correct go	95.2856	1	1
correct go	97.08480000000002	1	1
correct go	98.96929999999999	1	1
failed go	101.1862	1	0
correct stop	102.9362	1	1
correct go	104.80319999999999	1	1
failed go	106.76960000000001	1	0
correct go	108.63600000000001	1	1
failed stop	110.4868	1	0
correct go	112.2203	1	1
correct go	114.5364	1	1
failed go	116.3198	1	0
failed stop	118.35350000000001	1	0
correct go	120.454	1	1
failed go	122.3704	1	0
correct stop	124.1227	1	1
correct go	125.921	1	1
correct go	127.6546	1	1
correct go	129.72050000000002	1	1
correct go	131.6377	1	1
correct go	133.6211	1	1
failed stop	135.47070000000002	1	0
correct go	137.5949	1	1
correct go	139.4719	1	1
correct go	141.6886	1	1
correct go	143.47180000000003	1	1
correct go	145.33910000000003	1	1
correct go	147.25580000000002	1	1
failed go	149.20550000000003	1	0
correct go	151.05579999999998	1	1
correct go	153.04919999999998	1	1
failed stop	154.78879999999998	1	0
correct go	156.7835	1	1
failed go	159.2231	1	0
correct go	161.04000000000002	1	1
correct go	162.8164	1	1
correct go	164.66610000000003	1	1
correct stop	166.64030000000002	1	1
failed go	168.56850000000003	1	0
correct go	170.49939999999998	1	1
failed go	172.274	1	0
correct go	174.0849	1	1
correct stop	175.9511	1	1
correct go	177.86849999999998	1	1
correct go	179.61900000000003	1	1
correct go	181.6076	1	1
correct go	183.452	1	1
correct go	185.3356	1	1
correct go	187.1914	1	1
correct go	189.3866	1	1
failed go	191.1855	1	0
correct go	193.2702	1	1
correct go	195.2366	1	1
correct go	197.13670000000002	1	1
correct go	198.9712	1	1
correct go	200.73739999999998	1	1
correct go	202.67090000000002	1	1
correct stop	204.40930000000003	1	1
correct go	206.2043	1	1
correct go	208.00580000000002	1	1
failed go	209.7554	1	0
correct stop	211.5224	1	1
correct go	213.48829999999998	1	1
correct go	215.7061	1	1
correct go	217.47199999999998	1	1
correct go	219.35559999999998	1	1
failed go	221.32299999999998	1	0
correct go	223.10699999999997	1	1
correct go	224.87399999999997	1	1
failed stop	226.7738	1	0
failed go	228.7591	1	0
correct go	230.74079999999998	1	1
correct go	232.70779999999996	1	1
correct go	234.50849999999997	1	1
correct go	236.4919	1	1
correct stop	238.2419	1	1
correct go	240.0249	1	1
failed go	242.52569999999997	1	0
correct go	245.20959999999997	1	1
correct go	246.97589999999997	1	1
failed go	248.9101	1	0
failed stop	251.02639999999997	1	0
correct go	252.8277	1	1
correct go	254.61059999999998	1	1
correct go	257.1943	1	1
failed go	259.1109	1	0
failed stop	261.1782	1	0
failed go	263.14529999999996	1	0
correct go	264.9293	1	1
failed go	267.1124	1	0
failed go	269.0294	1	0
correct go	270.846	1	1
failed go	272.6295	1	0
failed stop	274.4473	1	0
failed go	276.66409999999996	1	0
correct go	278.6141	1	1
failed go	280.681	1	0
failed go	282.4971	1	0
correct go	284.43059999999997	1	1
correct go	286.248	1	1
correct go	288.248	1	1
correct stop	290.3307	1	1
correct go	292.3485	1	1
correct go	294.1313	1	1
correct go	295.9148	1	1
correct go	297.6819	1	1
failed stop	299.5319	1	0
correct go	302.2821	1	1
failed go	304.0822	1	0
correct go	306.0662	1	1
correct go	307.98269999999997	1	1
correct go	310.0166	1	1
correct stop	311.9499	1	1
correct go	313.7829	1	1
failed go	315.8691	1	0
correct go	318.3003	1	1
correct stop	320.2831	1	1
correct go	322.26709999999997	1	1
correct go	324.1173	1	1
correct go	325.9505	1	1
failed stop	327.7672	1	0
correct go	329.56739999999996	1	1
failed go	331.7007	1	0
correct go	333.5175	1	1
correct stop	335.3512	1	1
failed go	337.2015	1	0
failed go	338.9342	1	0
failed go	340.8849	1	0
correct stop	342.75169999999997	1	1
failed go	344.774	1	0
failed go	346.56899999999996	1	0
