trial_type	onset	duration	key_response.corr
failed go	0.06669999999999732	1	0
correct go	1.8713999999999942	1	1
correct go	3.6189999999999998	1	1
correct go	6.660999999999987	1	1
correct go	8.539699999999996	1	1
correct go	10.594999999999999	1	1
correct go	13.28609999999999	1	1
correct go	15.042199999999994	1	1
correct go	16.787999999999997	1	1
correct stop	19.03989999999999	1	1
correct go	20.914199999999994	1	1
correct go	22.870099999999994	1	1
correct go	24.622699999999995	1	1
correct go	26.495099999999994	1	1
correct go	28.581199999999995	1	1
correct stop	31.054399999999987	1	1
correct go	32.82799999999999	1	1
correct go	34.66359999999999	1	1
correct go	36.53739999999999	1	1
correct go	38.4118	1	1
correct go	40.25059999999999	1	1
correct stop	42.0565	1	1
correct go	43.87089999999999	1	1
correct go	45.62079999999999	1	1
correct go	47.45949999999999	1	1
correct go	49.2067	1	1
correct go	51.290499999999994	1	1
correct go	53.08279999999999	1	1
failed go	54.8313	1	0
correct go	56.748000000000005	1	1
correct go	58.579599999999985	1	1
correct stop	60.80459999999998	1	1
correct go	62.62179999999999	1	1
correct go	64.3718	1	1
correct go	66.28869999999999	1	1
correct go	68.0388	1	1
correct go	70.25019999999999	1	1
correct go	72.0807	1	1
correct go	73.9158	1	1
correct go	75.66619999999999	1	1
correct go	77.53939999999999	1	1
correct go	79.3746	1	1
failed stop	81.1717	1	0
failed go	82.9158	1	0
correct go	84.7103	1	1
correct go	86.79689999999998	1	1
correct stop	89.01549999999999	1	1
correct go	91.05319999999999	1	1
correct go	93.0828	1	1
failed go	95.25099999999999	1	0
failed stop	97.07179999999998	1	0
correct go	99.08139999999999	1	1
correct go	101.2916	1	1
correct stop	103.39889999999998	1	1
correct go	105.20699999999998	1	1
correct go	107.70729999999999	1	1
failed go	109.45899999999999	1	0
correct go	111.5013	1	1
correct go	113.8326	1	1
correct go	115.795	1	1
failed go	117.91599999999998	1	0
correct go	119.7138	1	1
correct go	121.7494	1	1
correct go	123.66599999999998	1	1
correct go	125.66619999999999	1	1
correct stop	127.5862	1	1
correct go	129.4162	1	1
correct go	131.1653	1	1
correct go	133.29160000000002	1	1
correct go	136.05020000000002	1	1
correct go	137.8752	1	1
correct go	140.003	1	1
failed stop	141.8942	1	0
correct go	143.6252	1	1
correct go	145.5838	1	1
correct stop	147.9316	1	1
correct go	150.2505	1	1
failed go	152.12990000000002	1	0
failed go	154.04559999999998	1	0
correct go	155.83479999999997	1	1
failed stop	157.72230000000002	1	0
correct go	159.62599999999998	1	1
failed stop	161.43970000000002	1	0
failed go	163.2543	1	0
correct go	165.0849	1	1
correct go	168.043	1	1
failed go	169.79340000000002	1	0
correct stop	171.649	1	1
correct go	173.4602	1	1
correct go	175.33530000000002	1	1
correct go	177.2102	1	1
correct go	178.9599	1	1
failed go	180.71139999999997	1	0
correct stop	182.68739999999997	1	1
correct go	184.5854	1	1
correct go	187.1273	1	1
correct go	188.87879999999996	1	1
failed stop	191.2593	1	0
correct go	193.2527	1	1
correct go	195.04719999999998	1	1
correct go	196.7978	1	1
correct go	198.65089999999998	1	1
failed go	200.5236	1	0
correct go	202.58619999999996	1	1
correct stop	204.56939999999997	1	1
failed go	206.41969999999998	1	0
correct go	208.37829999999997	1	1
correct go	210.17239999999998	1	1
correct go	211.9228	1	1
failed stop	213.98749999999995	1	0
correct go	215.7953	1	1
failed go	217.6289	1	0
failed go	219.33839999999998	1	0
failed stop	221.1717	1	0
correct go	223.08729999999997	1	1
correct go	226.0476	1	1
correct go	227.96699999999998	1	1
correct go	229.71279999999996	1	1
failed stop	231.5621	1	0
correct go	233.67379999999997	1	1
correct go	235.75649999999996	1	1
correct go	237.5879	1	1
failed go	239.54859999999996	1	0
correct stop	241.5582	1	1
correct go	243.29649999999998	1	1
failed go	245.0879	1	0
failed go	247.2552	1	0
correct stop	249.2174	1	1
failed go	251.00759999999997	1	0
correct go	252.7133	1	1
failed go	254.96609999999998	1	0
correct go	256.7971	1	1
failed go	259.0497	1	0
failed stop	261.03209999999996	1	0
correct go	262.8417	1	1
failed go	264.58939999999996	1	0
correct go	266.8426	1	1
failed go	268.5892	1	0
correct go	270.3411	1	1
correct go	272.2976	1	1
failed stop	274.0627	1	0
correct go	275.92289999999997	1	1
failed go	277.6735	1	0
correct stop	279.43	1	1
failed go	281.20509999999996	1	0
correct go	282.9283	1	1
correct go	285.0576	1	1
correct go	286.92319999999995	1	1
correct go	288.8404	1	1
correct go	290.6162	1	1
correct go	292.5904	1	1
correct go	294.38509999999997	1	1
correct go	296.71639999999996	1	1
correct go	298.63669999999996	1	1
correct go	301.1456	1	1
correct go	303.3014	1	1
correct go	305.14	1	1
correct go	306.8873	1	1
correct go	308.8159	1	1
correct stop	310.76059999999995	1	1
failed go	312.8409	1	0
failed go	314.5925	1	0
correct go	316.2996	1	1
failed go	318.13829999999996	1	0
correct go	320.0515	1	1
correct stop	321.9865	1	1
failed go	324.1332	1	0
failed go	325.885	1	0
correct stop	327.65569999999997	1	1
failed go	329.46639999999996	1	0
failed go	331.21709999999996	1	0
correct go	333.14419999999996	1	1
correct go	334.88379999999995	1	1
correct go	336.63919999999996	1	1
correct go	338.5934	1	1
failed stop	340.34909999999996	1	0
correct go	342.0944	1	1
correct go	343.8454	1	1
correct stop	345.89849999999996	1	1
failed go	347.7174	1	0
