trial_type	onset	duration	key_response.corr
failed go	0.06139999999999901	1	0
failed go	2.6199999999999974	1	0
failed go	4.579599999999999	1	0
correct go	6.536999999999999	1	1
failed go	8.416199999999996	1	0
correct stop	10.2915	1	1
correct go	12.2868	1	1
correct go	14.1203	1	1
correct go	15.913499999999999	1	1
failed stop	17.7228	1	0
correct go	19.541599999999995	1	1
correct go	21.412399999999998	1	1
correct go	23.249699999999997	1	1
correct go	24.9994	1	1
correct stop	27.0069	1	1
failed go	29.2461	1	0
failed go	31.3288	1	0
correct go	33.7879	1	1
correct go	35.5804	1	1
correct go	37.454699999999995	1	1
correct stop	39.2604	1	1
failed go	41.079699999999995	1	0
correct go	42.960699999999996	1	1
correct go	44.8492	1	1
correct go	46.9133	1	1
correct go	49.0002	1	1
correct stop	50.8392	1	1
correct go	53.0391	1	1
correct go	54.917899999999996	1	1
correct go	56.7075	1	1
failed go	58.4989	1	0
correct go	60.2528	1	1
correct stop	62.014599999999994	1	1
failed go	63.8306	1	0
failed go	65.62790000000001	1	0
failed go	67.4562	1	0
failed go	69.4982	1	0
failed go	71.28979999999999	1	0
correct go	73.041	1	1
failed stop	74.9777	1	0
correct go	76.9982	1	1
correct go	78.7945	1	1
failed stop	80.5915	1	0
correct go	82.332	1	1
failed go	84.0849	1	0
correct stop	86.26830000000001	1	1
correct go	88.16560000000001	1	1
failed go	90.3785	1	0
correct go	92.8067	1	1
correct go	94.5822	1	1
failed go	96.38229999999999	1	0
correct go	98.16569999999999	1	1
correct go	99.9162	1	1
failed go	101.70679999999999	1	0
correct go	103.4573	1	1
failed go	106.20679999999999	1	0
correct go	108.2935	1	1
correct go	110.2166	1	1
correct go	112.1309	1	1
failed go	114.0041	1	0
correct go	116.1301	1	1
failed stop	118.13419999999999	1	0
correct go	120.1249	1	1
correct go	122.42089999999999	1	1
failed go	124.28449999999998	1	0
correct go	126.041	1	1
correct go	127.9204	1	1
failed go	129.67079999999999	1	0
correct stop	131.76989999999998	1	1
correct go	133.58419999999998	1	1
correct go	135.6688	1	1
failed go	137.4673	1	0
failed go	139.2926	1	0
failed go	141.1705	1	0
failed go	143.046	1	0
correct stop	144.9802	1	1
correct go	146.9169	1	1
correct go	148.7147	1	1
failed stop	151.321	1	0
correct go	153.15359999999998	1	1
failed go	155.08669999999998	1	0
failed go	156.7926	1	0
correct stop	158.5727	1	1
failed go	160.5856	1	0
failed go	162.87709999999998	1	0
correct go	164.7122	1	1
correct go	166.75449999999998	1	1
correct go	168.7544	1	1
failed go	170.60829999999999	1	0
correct go	172.5733	1	1
correct stop	174.3587	1	1
failed go	176.3775	1	0
failed go	178.1694	1	0
failed go	180.0464	1	0
failed go	181.7667	1	0
correct stop	183.6608	1	1
failed go	185.7947	1	0
failed go	187.5023	1	0
failed stop	189.33499999999998	1	0
correct go	191.0866	1	1
failed go	192.838	1	0
correct go	194.75289999999998	1	1
correct go	196.5036	1	1
failed go	198.2567	1	0
correct stop	200.3502	1	1
failed go	202.1383	1	0
failed go	203.8791	1	0
failed go	205.7557	1	0
failed go	207.4622	1	0
correct go	209.171	1	1
failed stop	211.06629999999998	1	0
failed go	212.9628	1	0
correct go	215.1292	1	1
failed go	217.0487	1	0
correct go	219.46609999999998	1	1
failed go	221.25709999999998	1	0
correct stop	223.0647	1	1
failed go	224.92159999999998	1	0
failed go	226.63479999999998	1	0
correct stop	228.4568	1	1
failed go	230.5462	1	0
failed go	232.59339999999997	1	0
failed go	234.42199999999997	1	0
correct stop	236.3166	1	1
failed go	238.2135	1	0
failed go	239.92379999999997	1	0
failed go	241.96659999999997	1	0
failed go	244.2188	1	0
failed go	246.5059	1	0
failed go	248.4674	1	0
correct stop	250.2337	1	1
failed go	252.04789999999997	1	0
failed go	254.1759	1	0
failed go	256.006	1	0
failed go	257.8035	1	0
correct stop	259.5484	1	1
failed go	261.4248	1	0
failed go	263.13169999999997	1	0
failed go	264.8834	1	0
failed go	266.6752	1	0
failed go	268.4669	1	0
failed go	270.2599	1	0
failed go	272.3419	1	0
failed go	274.1323	1	0
correct go	276.09	1	1
correct go	277.96479999999997	1	1
failed stop	279.7753	1	0
correct go	281.8409	1	1
correct go	283.6732	1	1
correct go	285.5106	1	1
correct go	287.30129999999997	1	1
failed stop	289.18219999999997	1	0
correct go	291.2589	1	1
correct go	293.1755	1	1
correct go	295.0089	1	1
correct go	297.2165	1	1
failed stop	299.491	1	0
failed go	301.6333	1	0
correct go	303.3837	1	1
failed go	305.2602	1	0
failed go	307.0111	1	0
failed go	309.0541	1	0
failed go	311.6817	1	0
failed go	313.5994	1	0
failed go	315.3059	1	0
failed stop	317.2623	1	0
correct go	319.1774	1	1
correct go	321.0093	1	1
correct go	322.8058	1	1
correct stop	324.7445	1	1
failed go	326.4681	1	0
failed go	328.3016	1	0
failed go	330.4278	1	0
failed go	332.31739999999996	1	0
failed go	334.1125	1	0
correct stop	335.82869999999997	1	1
correct go	337.807	1	1
correct go	340.0114	1	1
correct go	342.0543	1	1
failed go	344.135	1	0
