trial_type	onset	duration	key_response.corr
correct go	0.05279999999999774	1	1
correct go	1.811399999999999	1	1
correct stop	3.553199999999997	1	1
correct go	5.413199999999996	1	1
correct go	7.2620000000000005	1	1
correct stop	9.238199999999999	1	1
correct go	11.121499999999997	1	1
correct go	13.306399999999996	1	1
correct go	15.438099999999999	1	1
correct go	17.245800000000003	1	1
failed stop	19.0623	1	0
correct go	20.8223	1	1
correct go	22.7061	1	1
correct go	24.573299999999996	1	1
correct go	26.423299999999998	1	1
failed stop	28.673000000000002	1	0
correct go	30.625099999999996	1	1
correct go	32.357099999999996	1	1
correct go	34.3405	1	1
correct go	36.157500000000006	1	1
correct go	38.091100000000004	1	1
correct stop	40.097	1	1
correct go	41.858	1	1
correct go	43.7254	1	1
correct go	45.5427	1	1
correct go	47.409299999999995	1	1
correct go	49.1598	1	1
correct go	51.6929	1	1
correct go	53.743100000000005	1	1
correct go	55.610099999999996	1	1
failed stop	57.460100000000004	1	0
correct go	59.360400000000006	1	1
correct go	61.2109	1	1
correct go	62.9772	1	1
correct go	64.86080000000001	1	1
correct go	66.62790000000001	1	1
correct go	68.49459999999999	1	1
correct go	70.36189999999999	1	1
correct go	72.37880000000001	1	1
correct go	74.12880000000001	1	1
correct go	75.87960000000001	1	1
correct stop	77.61410000000001	1	1
correct go	80.2964	1	1
correct go	82.06370000000001	1	1
correct go	83.9468	1	1
correct go	85.8803	1	1
correct stop	87.73079999999999	1	1
correct go	89.5334	1	1
correct go	91.3478	1	1
correct go	93.08160000000001	1	1
correct go	95.04839999999999	1	1
failed stop	96.85149999999999	1	0
correct go	98.7825	1	1
correct go	100.76579999999998	1	1
correct stop	102.5164	1	1
correct go	104.28379999999999	1	1
correct go	106.20069999999998	1	1
correct go	108.18359999999998	1	1
correct go	109.96769999999998	1	1
correct stop	111.73409999999998	1	1
correct go	113.46789999999999	1	1
correct go	115.2013	1	1
correct go	117.45159999999998	1	1
correct go	119.38499999999999	1	1
correct stop	121.1686	1	1
correct go	123.7524	1	1
correct go	125.80249999999998	1	1
correct go	128.3697	1	1
correct go	130.23649999999998	1	1
correct go	132.1695	1	1
correct go	134.01919999999998	1	1
correct stop	135.8195	1	1
correct go	137.9872	1	1
correct go	139.88719999999998	1	1
correct go	142.00369999999998	1	1
correct go	144.3707	1	1
correct go	146.3542	1	1
correct go	148.3545	1	1
correct go	150.1704	1	1
correct go	151.9382	1	1
correct go	153.755	1	1
correct go	155.7382	1	1
correct go	157.571	1	1
failed stop	159.9091	1	0
correct go	161.7382	1	1
correct go	163.4885	1	1
correct go	165.77259999999998	1	1
correct go	167.8224	1	1
correct go	170.38909999999998	1	1
correct go	172.2892	1	1
correct go	174.25549999999998	1	1
correct go	176.8895	1	1
failed stop	178.75639999999999	1	0
correct go	180.5232	1	1
correct go	182.2901	1	1
correct go	184.05689999999998	1	1
correct go	185.88989999999998	1	1
correct stop	187.6396	1	1
correct go	189.41129999999998	1	1
correct go	191.4742	1	1
correct go	193.29049999999998	1	1
failed stop	195.59029999999998	1	0
correct go	197.8238	1	1
correct go	199.5581	1	1
correct go	201.3289	1	1
correct go	203.0913	1	1
correct go	204.9572	1	1
correct go	206.6916	1	1
correct stop	208.45839999999998	1	1
correct go	210.3254	1	1
correct go	212.19199999999998	1	1
correct go	214.1255	1	1
correct go	216.8756	1	1
correct go	218.8421	1	1
correct go	221.1763	1	1
correct go	223.2423	1	1
correct go	225.0511	1	1
correct stop	226.8092	1	1
correct go	228.8097	1	1
correct go	230.54279999999997	1	1
correct go	232.55949999999999	1	1
correct go	234.47650000000002	1	1
correct go	236.4935	1	1
correct go	238.26699999999997	1	1
failed stop	240.0603	1	0
correct go	241.9265	1	1
correct go	243.7938	1	1
correct go	245.53560000000002	1	1
correct go	247.28619999999998	1	1
correct stop	249.3631	1	1
correct go	251.20239999999998	1	1
correct go	252.9945	1	1
correct stop	254.7777	1	1
correct go	256.5273	1	1
correct go	258.27180000000004	1	1
correct go	260.2554	1	1
failed stop	262.20410000000004	1	0
correct go	263.96160000000003	1	1
correct go	265.8111	1	1
correct go	267.6951	1	1
correct go	269.8052	1	1
correct go	272.07160000000005	1	1
failed stop	273.92870000000005	1	0
correct go	275.80510000000004	1	1
correct go	277.5896	1	1
correct go	279.4569	1	1
correct go	281.32320000000004	1	1
correct stop	283.5416	1	1
correct go	285.47520000000003	1	1
correct go	287.3132	1	1
correct go	289.08000000000004	1	1
failed stop	290.9649	1	0
correct go	292.7244	1	1
correct go	294.6632	1	1
failed stop	296.5248	1	0
correct go	298.56	1	1
correct go	300.33090000000004	1	1
correct go	302.7423	1	1
correct go	304.5756	1	1
failed stop	306.6424	1	0
correct go	309.3929	1	1
correct go	311.14360000000005	1	1
correct go	313.0441	1	1
correct go	315.1318	1	1
correct go	317.1146	1	1
failed go	319.16130000000004	1	0
correct go	320.9959	1	1
correct stop	322.84450000000004	1	1
correct go	324.6114	1	1
correct go	326.67810000000003	1	1
correct go	328.41240000000005	1	1
correct go	330.2957	1	1
correct go	332.17940000000004	1	1
correct stop	334.4968	1	1
correct go	336.5629	1	1
correct go	338.76300000000003	1	1
correct go	340.5808	1	1
correct go	342.4974	1	1
correct go	344.7642	1	1
correct go	347.23080000000004	1	1
