trial_type	onset	duration	key_response.corr
correct go	0.06310000000000215	1	1
correct go	1.8131000000000022	1	1
correct go	3.8626000000000005	1	1
correct go	5.616	1	1
correct stop	7.4666	1	1
correct go	9.363300000000002	1	1
correct go	11.313600000000001	1	1
correct go	13.0805	1	1
correct go	14.8964	1	1
correct go	16.6308	1	1
correct go	18.4807	1	1
correct go	20.2136	1	1
correct go	21.9638	1	1
correct go	23.8311	1	1
correct go	25.847900000000003	1	1
correct stop	27.697900000000004	1	1
correct go	29.7151	1	1
correct go	31.531800000000004	1	1
correct go	34.1487	1	1
correct go	35.9821	1	1
correct go	37.8157	1	1
correct go	39.5491	1	1
correct go	41.3985	1	1
correct go	43.649	1	1
correct go	45.432500000000005	1	1
correct go	47.16590000000001	1	1
correct go	49.149699999999996	1	1
correct go	50.932900000000004	1	1
correct go	52.699600000000004	1	1
correct go	54.633300000000006	1	1
correct go	56.866200000000006	1	1
correct go	59.566199999999995	1	1
correct go	61.367000000000004	1	1
correct go	63.1006	1	1
correct go	65.1175	1	1
correct go	66.9002	1	1
correct stop	69.6838	1	1
correct go	71.5345	1	1
correct go	73.26780000000001	1	1
correct go	75.0346	1	1
correct stop	76.8681	1	1
correct go	78.8182	1	1
correct go	80.8515	1	1
failed stop	82.6186	1	0
correct go	84.3849	1	1
correct go	86.1684	1	1
correct go	87.9685	1	1
correct go	89.8518	1	1
correct stop	91.5955	1	1
correct go	93.361	1	1
correct go	95.5611	1	1
correct go	97.3192	1	1
correct stop	99.06	1	1
correct go	101.0278	1	1
correct go	102.8862	1	1
correct stop	104.67020000000001	1	1
correct go	106.8302	1	1
correct go	108.5885	1	1
correct go	110.4869	1	1
correct go	112.2297	1	1
correct go	114.5533	1	1
failed stop	116.40480000000001	1	0
correct go	118.61309999999999	1	1
correct go	121.49730000000001	1	1
correct stop	123.2829	1	1
correct go	125.1373	1	1
correct go	126.91420000000001	1	1
failed stop	128.6651	1	0
correct go	131.11509999999998	1	1
correct go	134.13170000000002	1	1
correct go	137.1486	1	1
correct stop	139.1515	1	1
correct go	141.01639999999998	1	1
correct go	143.1839	1	1
failed stop	145.0559	1	0
correct go	146.8499	1	1
correct go	148.70030000000003	1	1
failed stop	150.4563	1	0
correct go	152.4013	1	1
correct go	154.4348	1	1
failed stop	156.21929999999998	1	0
correct go	157.9694	1	1
correct go	159.7514	1	1
correct go	161.6035	1	1
correct go	163.33530000000002	1	1
correct go	165.3023	1	1
correct go	167.336	1	1
failed stop	169.52409999999998	1	0
correct go	171.2697	1	1
correct go	173.9538	1	1
correct go	176.0376	1	1
correct go	178.65449999999998	1	1
correct go	180.82139999999998	1	1
correct go	182.77159999999998	1	1
correct go	184.93830000000003	1	1
correct go	186.7419	1	1
correct go	188.50580000000002	1	1
correct go	191.039	1	1
correct go	192.83960000000002	1	1
correct go	194.69010000000003	1	1
correct go	196.63959999999997	1	1
correct go	198.37330000000003	1	1
correct go	200.29039999999998	1	1
correct go	202.54129999999998	1	1
correct go	204.90800000000002	1	1
correct go	206.70749999999998	1	1
correct go	208.44119999999998	1	1
correct go	210.19209999999998	1	1
correct stop	211.97609999999997	1	1
correct go	214.20890000000003	1	1
correct go	216.04250000000002	1	1
correct stop	218.2928	1	1
correct go	220.05939999999998	1	1
correct go	222.1103	1	1
correct go	223.84429999999998	1	1
failed stop	226.2799	1	0
correct go	228.01080000000002	1	1
correct go	229.97789999999998	1	1
correct go	232.04489999999998	1	1
correct go	233.79500000000002	1	1
failed stop	235.6449	1	0
correct go	237.51210000000003	1	1
correct go	239.4282	1	1
correct go	241.51140000000004	1	1
correct go	243.31150000000002	1	1
correct go	245.07850000000002	1	1
correct stop	247.09550000000002	1	1
correct go	248.9629	1	1
correct go	251.1793	1	1
correct go	252.96270000000004	1	1
correct go	254.79520000000002	1	1
correct stop	256.6463	1	1
correct go	258.46270000000004	1	1
correct go	260.6623	1	1
correct go	262.79650000000004	1	1
correct go	264.52950000000004	1	1
correct go	266.6802	1	1
failed stop	268.48040000000003	1	0
correct go	270.5307	1	1
correct go	272.2807	1	1
correct go	274.031	1	1
failed stop	275.781	1	0
correct go	277.5315	1	1
correct go	279.31460000000004	1	1
failed go	281.464	1	0
correct go	283.2644	1	1
correct go	285.4816	1	1
correct go	287.2153	1	1
failed stop	288.9654	1	0
correct go	291.11490000000003	1	1
correct go	292.8482	1	1
correct go	295.2484	1	1
correct go	297.2156	1	1
failed stop	299.0993	1	0
correct go	301.0827	1	1
correct go	302.8498	1	1
correct go	304.8829	1	1
correct stop	306.66610000000003	1	1
correct go	308.5333	1	1
correct go	310.36690000000004	1	1
correct go	312.2335	1	1
correct go	314.31690000000003	1	1
correct go	316.5664	1	1
correct go	318.63390000000004	1	1
correct go	320.46700000000004	1	1
correct go	322.20070000000004	1	1
correct stop	324.03380000000004	1	1
correct go	325.9168	1	1
correct go	327.83430000000004	1	1
correct go	329.81780000000003	1	1
correct go	331.68600000000004	1	1
correct go	334.0507	1	1
correct go	335.97560000000004	1	1
correct stop	338.2352	1	1
correct go	340.8852	1	1
correct go	342.7019	1	1
correct go	344.5443	1	1
correct go	346.4024	1	1
correct stop	348.3027	1	1
correct go	350.176	1	1
