trial_type	onset	duration	key_response.corr
correct go	0.04839999999999378	1	1
correct go	1.9630999999999972	1	1
correct stop	3.7179999999999964	1	1
correct go	5.496299999999998	1	1
correct go	7.2958	1	1
correct stop	9.229499999999994	1	1
correct go	10.979899999999994	1	1
correct go	12.730199999999996	1	1
correct go	14.5137	1	1
correct go	16.329699999999995	1	1
correct go	18.380699999999997	1	1
correct go	20.163999999999994	1	1
correct go	21.930499999999995	1	1
correct go	23.697899999999997	1	1
failed go	25.797600000000003	1	0
correct stop	27.76469999999999	1	1
correct go	30.047399999999996	1	1
correct go	31.9983	1	1
correct go	34.147499999999994	1	1
correct go	35.897800000000004	1	1
correct go	38.6987	1	1
correct go	40.54849999999999	1	1
correct go	42.8159	1	1
correct stop	44.83189999999999	1	1
correct go	46.59909999999999	1	1
correct go	48.63239999999999	1	1
correct go	50.415499999999994	1	1
correct go	52.1486	1	1
failed go	54.4157	1	0
correct go	56.316199999999995	1	1
correct stop	58.2167	1	1
correct go	60.01649999999999	1	1
correct go	61.766099999999994	1	1
correct stop	63.732699999999994	1	1
correct go	65.6669	1	1
correct go	67.7504	1	1
failed go	69.60079999999999	1	0
failed stop	71.7004	1	0
correct go	73.51769999999999	1	1
correct go	75.46679999999999	1	1
failed go	77.2505	1	0
correct go	79.3509	1	1
correct go	81.2015	1	1
failed go	82.9679	1	0
correct stop	84.9451	1	1
correct go	86.752	1	1
correct go	88.61	1	1
correct go	90.49340000000001	1	1
failed go	92.48519999999999	1	0
failed go	94.2108	1	0
correct stop	96.0019	1	1
correct go	98.12870000000001	1	1
correct go	99.969	1	1
correct go	101.80259999999998	1	1
correct go	103.5469	1	1
correct go	105.59649999999999	1	1
failed stop	107.41909999999999	1	0
correct go	109.26409999999998	1	1
correct go	111.053	1	1
correct go	112.8142	1	1
correct go	114.6472	1	1
failed stop	116.7037	1	0
correct go	118.60309999999998	1	1
correct go	120.3375	1	1
correct stop	122.1705	1	1
correct go	123.98169999999999	1	1
correct go	125.8988	1	1
failed go	127.6994	1	0
correct go	129.4491	1	1
failed stop	131.2545	1	0
failed go	133.46609999999998	1	0
correct go	135.2993	1	1
correct go	137.43359999999998	1	1
failed go	139.2	1	0
correct go	140.9502	1	1
correct stop	142.7003	1	1
failed go	144.5669	1	0
failed go	146.5015	1	0
correct go	148.28459999999998	1	1
failed stop	150.1181	1	0
correct go	151.8521	1	1
correct go	153.9691	1	1
correct go	156.0353	1	1
failed go	157.7689	1	0
correct stop	159.5544	1	1
correct go	161.6196	1	1
correct go	163.9367	1	1
correct go	166.1206	1	1
correct go	167.987	1	1
correct stop	169.887	1	1
correct go	171.9039	1	1
correct go	173.7875	1	1
failed go	175.68789999999998	1	0
correct go	177.48839999999998	1	1
correct go	179.2214	1	1
correct stop	181.0387	1	1
failed go	183.3561	1	0
correct go	185.08939999999998	1	1
correct go	187.3397	1	1
correct go	189.4065	1	1
correct go	191.20669999999998	1	1
correct go	192.9739	1	1
failed go	194.7746	1	0
correct go	196.5915	1	1
failed stop	198.3738	1	0
correct go	200.2578	1	1
correct go	201.9914	1	1
correct go	203.8417	1	1
correct go	205.6757	1	1
failed stop	207.5087	1	0
correct go	209.3263	1	1
correct go	211.3265	1	1
correct go	213.2266	1	1
correct go	215.29229999999998	1	1
failed stop	217.1598	1	0
failed go	218.9772	1	0
correct go	221.02669999999998	1	1
correct stop	223.29260000000002	1	1
correct go	225.09349999999998	1	1
correct go	227.09599999999998	1	1
failed stop	229.01039999999998	1	0
correct go	230.79369999999997	1	1
correct go	232.61159999999998	1	1
correct go	234.46130000000002	1	1
correct go	236.69500000000002	1	1
correct go	238.51160000000002	1	1
correct go	240.8282	1	1
correct go	242.9118	1	1
correct go	244.91189999999997	1	1
correct stop	246.88089999999997	1	1
correct go	248.7451	1	1
correct go	250.92870000000002	1	1
correct go	252.67909999999998	1	1
correct go	254.4627	1	1
correct go	256.4623	1	1
correct go	258.27959999999996	1	1
correct go	260.06230000000005	1	1
correct stop	262.0964	1	1
correct go	263.91319999999996	1	1
correct go	265.6962	1	1
correct go	267.68010000000004	1	1
correct go	269.8805	1	1
correct go	271.83029999999997	1	1
correct go	273.9637	1	1
failed go	275.7641	1	0
failed go	277.5144	1	0
correct go	279.3307	1	1
failed go	281.5644	1	0
failed go	283.36469999999997	1	0
correct go	285.164	1	1
correct stop	286.93129999999996	1	1
correct go	288.86479999999995	1	1
failed go	290.7147	1	0
failed go	292.48170000000005	1	0
correct go	295.09900000000005	1	1
correct go	297.1156	1	1
failed stop	298.93219999999997	1	0
correct go	300.76559999999995	1	1
correct go	302.5489	1	1
correct go	304.94949999999994	1	1
correct go	307.21630000000005	1	1
correct go	309.1554	1	1
correct go	311.34979999999996	1	1
failed go	313.475	1	0
correct go	315.33309999999994	1	1
correct go	317.3333	1	1
correct stop	319.13519999999994	1	1
failed go	320.90049999999997	1	0
failed go	322.6504	1	0
correct go	324.4498	1	1
failed stop	326.40009999999995	1	0
correct go	328.20860000000005	1	1
correct go	330.13430000000005	1	1
correct go	332.0339	1	1
correct go	334.58489999999995	1	1
correct go	336.51099999999997	1	1
correct go	338.29499999999996	1	1
correct go	340.0517	1	1
failed stop	341.9184	1	0
correct go	343.7105	1	1
