trial_type	onset	duration	key_response.corr
correct go	0.04590000000000316	1	1
correct go	1.8062000000000005	1	1
correct go	3.6784000000000034	1	1
correct stop	5.420800000000003	1	1
correct go	7.1783	1	1
correct go	9.1385	1	1
failed go	11.038800000000002	1	0
correct go	12.828300000000002	1	1
correct stop	14.829	1	1
correct go	17.089600000000004	1	1
correct go	19.0569	1	1
correct go	20.956700000000005	1	1
correct go	22.9232	1	1
correct go	25.424300000000002	1	1
correct go	27.758900000000004	1	1
correct stop	29.5471	1	1
correct go	31.2969	1	1
correct go	33.1251	1	1
correct go	34.9752	1	1
correct stop	36.9253	1	1
correct go	38.7584	1	1
correct go	40.5589	1	1
failed go	42.7089	1	0
correct go	44.5308	1	1
correct go	46.41480000000001	1	1
correct go	48.160199999999996	1	1
correct stop	50.126799999999996	1	1
correct go	52.76030000000001	1	1
correct go	54.511100000000006	1	1
correct stop	56.344500000000004	1	1
correct go	58.89470000000001	1	1
correct go	60.994800000000005	1	1
correct go	62.9121	1	1
correct go	65.22810000000001	1	1
correct stop	67.3177	1	1
correct go	69.26259999999999	1	1
correct go	71.0129	1	1
correct go	72.7962	1	1
correct stop	74.713	1	1
correct go	76.5139	1	1
correct go	78.3834	1	1
correct stop	80.2321	1	1
correct go	81.98079999999999	1	1
correct go	83.84970000000001	1	1
failed go	85.59800000000001	1	0
failed go	87.4984	1	0
failed go	89.5325	1	0
correct go	91.3169	1	1
correct go	93.0986	1	1
correct go	95.34970000000001	1	1
correct go	97.3495	1	1
correct go	99.083	1	1
correct stop	100.9	1	1
correct go	102.7663	1	1
correct go	104.63390000000001	1	1
correct go	106.4844	1	1
failed go	108.5513	1	0
failed go	110.2508	1	0
correct go	112.55180000000001	1	1
failed stop	115.00210000000001	1	0
correct go	116.93530000000001	1	1
correct go	119.01850000000002	1	1
correct go	120.9025	1	1
correct go	122.71970000000002	1	1
correct go	124.58630000000002	1	1
correct go	126.56970000000001	1	1
correct stop	128.42000000000002	1	1
correct go	130.23590000000002	1	1
correct go	132.2031	1	1
correct go	134.0702	1	1
correct go	135.81990000000002	1	1
correct go	137.75320000000002	1	1
failed go	139.6705	1	0
failed stop	141.4207	1	0
correct go	143.35330000000002	1	1
correct go	145.1712	1	1
correct go	147.1541	1	1
correct go	149.1541	1	1
failed go	151.0541	1	0
failed go	153.18810000000002	1	0
correct stop	154.9564	1	1
correct go	156.77110000000002	1	1
correct go	158.5377	1	1
correct go	160.3218	1	1
correct go	162.1552	1	1
failed stop	163.90550000000002	1	0
correct go	165.6559	1	1
correct go	167.4419	1	1
correct go	169.1728	1	1
failed stop	170.9229	1	0
correct go	172.70530000000002	1	1
correct go	174.48950000000002	1	1
correct go	176.2399	1	1
correct go	178.1722	1	1
correct go	180.1062	1	1
correct go	182.2901	1	1
correct go	184.157	1	1
correct go	186.25740000000002	1	1
correct stop	188.7406	1	1
correct go	190.541	1	1
correct go	192.47400000000002	1	1
correct stop	194.27380000000002	1	1
correct go	196.1245	1	1
correct go	197.90810000000002	1	1
failed go	199.7414	1	0
failed stop	201.6078	1	0
failed go	203.40820000000002	1	0
correct go	205.3745	1	1
correct go	207.175	1	1
correct go	208.95850000000002	1	1
correct go	211.1414	1	1
correct go	212.8923	1	1
failed stop	214.6266	1	0
correct go	216.35840000000002	1	1
correct go	218.0917	1	1
failed go	219.85920000000002	1	0
correct go	221.67600000000002	1	1
correct go	223.46810000000002	1	1
correct go	225.4764	1	1
failed stop	227.34300000000002	1	0
correct go	229.31	1	1
failed go	231.0932	1	0
correct go	232.8184	1	1
correct go	234.5766	1	1
correct stop	236.387	1	1
correct go	238.1351	1	1
correct go	239.9605	1	1
correct go	241.8436	1	1
correct go	243.68640000000002	1	1
failed stop	245.944	1	0
correct go	247.761	1	1
correct go	250.0277	1	1
correct go	251.8113	1	1
correct go	253.8049	1	1
failed go	255.97760000000002	1	0
correct stop	257.7115	1	1
failed go	259.55429999999996	1	0
correct go	261.2709	1	1
correct go	263.0619	1	1
correct go	264.9042	1	1
failed go	266.67289999999997	1	0
correct go	268.4713	1	1
correct go	270.47409999999996	1	1
correct go	273.0225	1	1
correct go	275.00579999999997	1	1
correct go	276.7566	1	1
failed stop	278.5299	1	0
correct go	280.3067	1	1
failed go	282.04019999999997	1	0
failed go	283.8243	1	0
correct go	285.758	1	1
correct go	287.525	1	1
failed stop	289.36359999999996	1	0
correct go	291.6758	1	1
correct go	293.50829999999996	1	1
correct go	295.2749	1	1
correct go	297.23109999999997	1	1
correct go	299.3929	1	1
correct stop	301.1427	1	1
correct go	302.9932	1	1
correct go	305.1434	1	1
correct go	306.9165	1	1
correct go	309.1273	1	1
correct go	311.0438	1	1
failed go	312.878	1	0
correct go	314.8119	1	1
correct go	316.79519999999997	1	1
failed go	318.5954	1	0
correct go	320.7621	1	1
failed stop	322.5983	1	0
correct go	324.5125	1	1
failed go	326.4801	1	0
failed go	328.8127	1	0
correct go	330.6808	1	1
failed go	332.81329999999997	1	0
correct go	334.5644	1	1
failed stop	336.4343	1	0
correct go	338.38129999999995	1	1
failed go	340.18109999999996	1	0
correct stop	341.9158	1	1
